date_time,input_flow,observed_flow
03/08/2019 10:25,65.46933333,61.03120825
03/08/2019 10:30,65.485,61.0609165
03/08/2019 10:35,65.50066667,61.09062475
03/08/2019 10:40,65.51633333,61.120333
03/08/2019 10:45,65.532,61.15004125
03/08/2019 10:50,65.54766667,61.1797495
03/08/2019 10:55,65.56333333,61.20945775
03/08/2019 11:00,65.579,61.239166
03/08/2019 11:05,65.53666667,61.23469383
03/08/2019 11:10,65.49433333,61.23022167
03/08/2019 11:15,65.452,61.2257495
03/08/2019 11:20,65.40966667,61.22127733
03/08/2019 11:25,65.36733333,61.21680517
03/08/2019 11:30,65.325,61.212333
03/08/2019 11:35,65.28266667,61.20786083
03/08/2019 11:40,65.24033333,61.20338867
03/08/2019 11:45,65.198,61.1989165
03/08/2019 11:50,65.15566667,61.19444433
03/08/2019 11:55,65.11333333,61.18997217
03/08/2019 12:00,65.071,61.1855
03/08/2019 12:05,65.01141667,61.15576392
03/08/2019 12:10,64.95183333,61.12602783
03/08/2019 12:15,64.89225,61.09629175
03/08/2019 12:20,64.83266667,61.06655567
03/08/2019 12:25,64.77308333,61.03681958
03/08/2019 12:30,64.7135,61.0070835
03/08/2019 12:35,64.65391667,60.97734742
03/08/2019 12:40,64.59433333,60.94761133
03/08/2019 12:45,64.53475,60.91787525
03/08/2019 12:50,64.47516667,60.88813917
03/08/2019 12:55,64.41558333,60.85840308
03/08/2019 13:00,64.356,60.828667
03/08/2019 13:05,64.31008333,60.78501425
03/08/2019 13:10,64.26416667,60.7413615
03/08/2019 13:15,64.21825,60.69770875
03/08/2019 13:20,64.17233333,60.654056
03/08/2019 13:25,64.12641667,60.61040325
03/08/2019 13:30,64.0805,60.5667505
03/08/2019 13:35,64.03458333,60.52309775
03/08/2019 13:40,63.98866667,60.479445
03/08/2019 13:45,63.94275,60.43579225
03/08/2019 13:50,63.89683333,60.3921395
03/08/2019 13:55,63.85091667,60.34848675
03/08/2019 14:00,63.805,60.304834
03/08/2019 14:05,63.76316667,60.36422283
03/08/2019 14:10,63.72133333,60.42361167
03/08/2019 14:15,63.6795,60.4830005
03/08/2019 14:20,63.63766667,60.54238933
03/08/2019 14:25,63.59583333,60.60177817
03/08/2019 14:30,63.554,60.661167
03/08/2019 14:35,63.51216667,60.72055583
03/08/2019 14:40,63.47033333,60.77994467
03/08/2019 14:45,63.4285,60.8393335
03/08/2019 14:50,63.38666667,60.89872233
03/08/2019 14:55,63.34483333,60.95811117
03/08/2019 15:00,63.303,61.0175
03/08/2019 15:05,63.29191667,61.01304167
03/08/2019 15:10,63.28083333,61.00858333
03/08/2019 15:15,63.26975,61.004125
03/08/2019 15:20,63.25866667,60.99966667
03/08/2019 15:25,63.24758333,60.99520833
03/08/2019 15:30,63.2365,60.99075
03/08/2019 15:35,63.22541667,60.98629167
03/08/2019 15:40,63.21433333,60.98183333
03/08/2019 15:45,63.20325,60.977375
03/08/2019 15:50,63.19216667,60.97291667
03/08/2019 15:55,63.18108333,60.96845833
03/08/2019 16:00,63.17,60.964
03/08/2019 16:05,63.19733333,60.9739305
03/08/2019 16:10,63.22466667,60.983861
03/08/2019 16:15,63.252,60.9937915
03/08/2019 16:20,63.27933333,61.003722
03/08/2019 16:25,63.30666667,61.0136525
03/08/2019 16:30,63.334,61.023583
03/08/2019 16:35,63.36133333,61.0335135
03/08/2019 16:40,63.38866667,61.043444
03/08/2019 16:45,63.416,61.0533745
03/08/2019 16:50,63.44333333,61.063305
03/08/2019 16:55,63.47066667,61.0732355
03/08/2019 17:00,63.498,61.083166
03/08/2019 17:05,63.71075,61.07454108
03/08/2019 17:10,63.9235,61.06591617
03/08/2019 17:15,64.13625,61.05729125
03/08/2019 17:20,64.349,61.04866633
03/08/2019 17:25,64.56175,61.04004142
03/08/2019 17:30,64.7745,61.0314165
03/08/2019 17:35,64.98725,61.02279158
03/08/2019 17:40,65.2,61.01416667
03/08/2019 17:45,65.41275,61.00554175
03/08/2019 17:50,65.6255,60.99691683
03/08/2019 17:55,65.83825,60.98829192
03/08/2019 18:00,66.051,60.979667
03/08/2019 18:05,66.13791667,61.00536142
03/08/2019 18:10,66.22483333,61.03105583
03/08/2019 18:15,66.31175,61.05675025
03/08/2019 18:20,66.39866667,61.08244467
03/08/2019 18:25,66.48558333,61.10813908
03/08/2019 18:30,66.5725,61.1338335
03/08/2019 18:35,66.65941667,61.15952792
03/08/2019 18:40,66.74633333,61.18522233
03/08/2019 18:45,66.83325,61.21091675
03/08/2019 18:50,66.92016667,61.23661117
03/08/2019 18:55,67.00708333,61.26230558
03/08/2019 19:00,67.094,61.288
03/08/2019 19:05,67.0575,61.28994442
03/08/2019 19:10,67.021,61.29188883
03/08/2019 19:15,66.9845,61.29383325
03/08/2019 19:20,66.948,61.29577767
03/08/2019 19:25,66.9115,61.29772208
03/08/2019 19:30,66.875,61.2996665
03/08/2019 19:35,66.8385,61.30161092
03/08/2019 19:40,66.802,61.30355533
03/08/2019 19:45,66.7655,61.30549975
03/08/2019 19:50,66.729,61.30744417
03/08/2019 19:55,66.6925,61.30938858
03/08/2019 20:00,66.656,61.311333
03/08/2019 20:05,67.42416667,61.41272192
03/08/2019 20:10,68.19233333,61.51411083
03/08/2019 20:15,68.9605,61.61549975
03/08/2019 20:20,69.72866667,61.71688867
03/08/2019 20:25,70.49683333,61.81827758
03/08/2019 20:30,71.265,61.9196665
03/08/2019 20:35,72.03316667,62.02105542
03/08/2019 20:40,72.80133333,62.12244433
03/08/2019 20:45,73.5695,62.22383325
03/08/2019 20:50,74.33766667,62.32522217
03/08/2019 20:55,75.10583333,62.42661108
03/08/2019 21:00,75.874,62.528
03/08/2019 21:05,75.87541667,63.03772225
03/08/2019 21:10,75.87683333,63.5474445
03/08/2019 21:15,75.87825,64.05716675
03/08/2019 21:20,75.87966667,64.566889
03/08/2019 21:25,75.88108333,65.07661125
03/08/2019 21:30,75.8825,65.5863335
03/08/2019 21:35,75.88391667,66.09605575
03/08/2019 21:40,75.88533333,66.605778
03/08/2019 21:45,75.88675,67.11550025
03/08/2019 21:50,75.88816667,67.6252225
03/08/2019 21:55,75.88958333,68.13494475
03/08/2019 22:00,75.891,68.644667
03/08/2019 22:05,74.88741667,68.64465308
03/08/2019 22:10,73.88383333,68.64463917
03/08/2019 22:15,72.88025,68.64462525
03/08/2019 22:20,71.87666667,68.64461133
03/08/2019 22:25,70.87308333,68.64459742
03/08/2019 22:30,69.8695,68.6445835
03/08/2019 22:35,68.86591667,68.64456958
03/08/2019 22:40,67.86233333,68.64455567
03/08/2019 22:45,66.85875,68.64454175
03/08/2019 22:50,65.85516667,68.64452783
03/08/2019 22:55,64.85158333,68.64451392
03/08/2019 23:00,63.848,68.6445
03/08/2019 23:05,61.56825,68.64997225
03/08/2019 23:10,59.2885,68.6554445
03/08/2019 23:15,57.00875,68.66091675
03/08/2019 23:20,54.729,68.666389
03/08/2019 23:25,52.44925,68.67186125
03/08/2019 23:30,50.1695,68.6773335
03/08/2019 23:35,47.88975,68.68280575
03/08/2019 23:40,45.61,68.688278
03/08/2019 23:45,43.33025,68.69375025
03/08/2019 23:50,41.0505,68.6992225
03/08/2019 23:55,38.77075,68.70469475
04/08/2019 00:00,36.491,68.710167
04/08/2019 00:05,35.88666667,68.70173633
04/08/2019 00:10,35.28233333,68.69330567
04/08/2019 00:15,34.678,68.684875
04/08/2019 00:20,34.07366667,68.67644433
04/08/2019 00:25,33.46933333,68.66801367
04/08/2019 00:30,32.865,68.659583
04/08/2019 00:35,32.26066667,68.65115233
04/08/2019 00:40,31.65633333,68.64272167
04/08/2019 00:45,31.052,68.634291
04/08/2019 00:50,30.44766667,68.62586033
04/08/2019 00:55,29.84333333,68.61742967
04/08/2019 01:00,29.239,68.608999
04/08/2019 01:05,29.07175,67.552013
04/08/2019 01:10,28.9045,66.495027
04/08/2019 01:15,28.73725,65.438041
04/08/2019 01:20,28.57,64.381055
04/08/2019 01:25,28.40275,63.324069
04/08/2019 01:30,28.2355,62.267083
04/08/2019 01:35,28.06825,61.210097
04/08/2019 01:40,27.901,60.153111
04/08/2019 01:45,27.73375,59.096125
04/08/2019 01:50,27.5665,58.039139
04/08/2019 01:55,27.39925,56.982153
04/08/2019 02:00,27.232,55.925167
04/08/2019 02:05,27.18058333,54.99302808
04/08/2019 02:10,27.12916667,54.06088917
04/08/2019 02:15,27.07775,53.12875025
04/08/2019 02:20,27.02633333,52.19661133
04/08/2019 02:25,26.97491667,51.26447242
04/08/2019 02:30,26.9235,50.3323335
04/08/2019 02:35,26.87208333,49.40019458
04/08/2019 02:40,26.82066667,48.46805567
04/08/2019 02:45,26.76925,47.53591675
04/08/2019 02:50,26.71783333,46.60377783
04/08/2019 02:55,26.66641667,45.67163892
04/08/2019 03:00,26.615,44.7395
04/08/2019 03:05,26.58633333,44.19097217
04/08/2019 03:10,26.55766667,43.64244433
04/08/2019 03:15,26.529,43.0939165
04/08/2019 03:20,26.50033333,42.54538867
04/08/2019 03:25,26.47166667,41.99686083
04/08/2019 03:30,26.443,41.448333
04/08/2019 03:35,26.41433333,40.89980517
04/08/2019 03:40,26.38566667,40.35127733
04/08/2019 03:45,26.357,39.8027495
04/08/2019 03:50,26.32833333,39.25422167
04/08/2019 03:55,26.29966667,38.70569383
04/08/2019 04:00,26.271,38.157166
04/08/2019 04:05,26.08608333,37.59655492
04/08/2019 04:10,25.90116667,37.03594383
04/08/2019 04:15,25.71625,36.47533275
04/08/2019 04:20,25.53133333,35.91472167
04/08/2019 04:25,25.34641667,35.35411058
04/08/2019 04:30,25.1615,34.7934995
04/08/2019 04:35,24.97658333,34.23288842
04/08/2019 04:40,24.79166667,33.67227733
04/08/2019 04:45,24.60675,33.11166625
04/08/2019 04:50,24.42183333,32.55105517
04/08/2019 04:55,24.23691667,31.99044408
04/08/2019 05:00,24.052,31.429833
04/08/2019 05:05,25.53108333,31.36080525
04/08/2019 05:10,27.01016667,31.2917775
04/08/2019 05:15,28.48925,31.22274975
04/08/2019 05:20,29.96833333,31.153722
04/08/2019 05:25,31.44741667,31.08469425
04/08/2019 05:30,32.9265,31.0156665
04/08/2019 05:35,34.40558333,30.94663875
04/08/2019 05:40,35.88466667,30.877611
04/08/2019 05:45,37.36375,30.80858325
04/08/2019 05:50,38.84283333,30.7395555
04/08/2019 05:55,40.32191667,30.67052775
04/08/2019 06:00,41.801,30.6015
04/08/2019 06:05,42.0325,30.37320833
04/08/2019 06:10,42.264,30.14491667
04/08/2019 06:15,42.4955,29.916625
04/08/2019 06:20,42.727,29.68833333
04/08/2019 06:25,42.9585,29.46004167
04/08/2019 06:30,43.19,29.23175
04/08/2019 06:35,43.4215,29.00345833
04/08/2019 06:40,43.653,28.77516667
04/08/2019 06:45,43.8845,28.546875
04/08/2019 06:50,44.116,28.31858333
04/08/2019 06:55,44.3475,28.09029167
04/08/2019 07:00,44.579,27.862
04/08/2019 07:05,44.50741667,27.8829305
04/08/2019 07:10,44.43583333,27.903861
04/08/2019 07:15,44.36425,27.9247915
04/08/2019 07:20,44.29266667,27.945722
04/08/2019 07:25,44.22108333,27.9666525
04/08/2019 07:30,44.1495,27.987583
04/08/2019 07:35,44.07791667,28.0085135
04/08/2019 07:40,44.00633333,28.029444
04/08/2019 07:45,43.93475,28.0503745
04/08/2019 07:50,43.86316667,28.071305
04/08/2019 07:55,43.79158333,28.0922355
04/08/2019 08:00,43.72,28.113166
04/08/2019 08:05,44.3005,28.7369855
04/08/2019 08:10,44.881,29.360805
04/08/2019 08:15,45.4615,29.9846245
04/08/2019 08:20,46.042,30.608444
04/08/2019 08:25,46.6225,31.2322635
